X	Y
-5.683099747	57.56660271
-5.70359993	57.56250191
-5.669599533	57.54530144
-5.591598511	57.55650139
-5.519399643	57.54929924
-5.51309967	57.53800011
-5.608999252	57.53510094
-5.62679863	57.53000069
-5.621700287	57.52100182
-5.659500122	57.54070091
-5.649000168	57.50790215
-5.699199677	57.53149986
-5.709499359	57.5557003
-5.707799911	57.54000282
-5.747200012	57.54580116
-5.813299179	57.58540154
-5.843198776	57.57629967
-5.836198807	57.55920219
-5.849899292	57.56240273
-5.872598648	57.47369957
-5.852399826	57.44130135
-5.805599213	57.44040108
-5.826499939	57.41399956
-5.806699753	57.39249992
-5.82049942	57.40170097
-5.832399368	57.39130211
-5.825498581	57.36680031
-5.807498932	57.37490273
-5.787698746	57.34720039
-5.741498947	57.35270119
-5.610099792	57.41640282
-5.614999771	57.40030098
-5.596399307	57.39050102
-5.634899139	57.37910271
-5.633998871	57.36680031
-5.556200027	57.3560009
-5.439800262	57.42210197
-5.456699371	57.38870049
-5.531999588	57.35320091
-5.685998917	57.34060097
-5.675199509	57.3253994
-5.717699051	57.31459999
-5.730199814	57.29780006
-5.71780014	57.28300285
-5.733598709	57.28249931
-5.712900162	57.27810097
-5.648698807	57.28550148
-5.587799072	57.27039909
-5.536298752	57.28180122
-5.457698822	57.23740196
-5.407299042	57.23250008
-5.435098648	57.21380043
-5.522600174	57.26749992
-5.572299957	57.26860237
-5.650798798	57.2385006
-5.654499054	57.22699928
-5.625099182	57.21120262
-5.667521368	57.2125
-5.670687135	57.20416667
-5.670833333	57.20405405
-5.679166667	57.20204635
-5.687369792	57.19583333
-5.6875	57.1956761
-5.695833333	57.19392361
-5.703739316	57.1875
-5.704166667	57.18679577
-5.7125	57.18258929
-5.720323129	57.17916667
-5.720833333	57.17875683
-5.729166667	57.1765411
-5.7375	57.17529762
-5.745833333	57.17425214
-5.753040541	57.17083333
-5.754166667	57.17007576
-5.7625	57.16780303
-5.770833333	57.16609649
-5.779166667	57.16437193
-5.7875	57.16527778
-5.795258621	57.1625
-5.795295699	57.15416667
-5.7875	57.14827236
-5.785714286	57.14583333
-5.787157534	57.1375
-5.7875	57.13720588
-5.795833333	57.13498677
-5.8025	57.12916667
-5.803577441	57.12083333
-5.804166667	57.1202193
-5.812406367	57.1125
-5.8125	57.11243169
-5.820833333	57.11018977
-5.829166667	57.10829038
-5.8375	57.10848039
-5.845833333	57.10925926
-5.853265766	57.10416667
-5.854166667	57.10335366
-5.86072695	57.09583333
-5.8625	57.09406028
-5.869060284	57.0875
-5.870833333	57.08586601
-5.879166667	57.08110119
-5.882777778	57.07916667
-5.887152778	57.07083333
-5.8875	57.07055085
-5.895286885	57.0625
-5.895833333	57.06179078
-5.903977273	57.05416667
-5.904166667	57.05402299
-5.9125	57.05169271
-5.919078947	57.04583333
-5.920833333	57.04462851
-5.929166667	57.04136598
-5.936242138	57.0375
-5.9375	57.03654762
-5.945833333	57.03444444
-5.954166667	57.03107143
-5.958764368	57.02916667
-5.9625	57.02759662
-5.970833333	57.02781532
-5.979166667	57.02510163
-5.9875	57.02300228
-5.994384058	57.02083333
-5.995833333	57.0201087
-6.004166667	57.01842105
-6.0125	57.01956522
-6.020833333	57.0195922
-6.02254902	57.02083333
-6.023903509	57.02916667
-6.029166667	57.03472222
-6.030833333	57.0375
-6.0375	57.04519231
-6.038117284	57.04583333
-6.038734568	57.05416667
-6.0375	57.05540123
-6.033814103	57.0625
-6.029464286	57.07083333
-6.029166667	57.07102713
-6.020833333	57.07430556
-6.0125	57.07583333
-6.009868421	57.07916667
-6.010240113	57.0875
-6.00719697	57.09583333
-6.004166667	57.10059524
-6.001166667	57.10416667
-6.004166667	57.11166667
-6.004444444	57.1125
-6.004398148	57.12083333
-6.004166667	57.12110215
-5.996590909	57.12916667
-5.995833333	57.12984234
-5.9875	57.1327381
-5.979166667	57.13485772
-5.974007937	57.1375
-5.970833333	57.13988095
-5.962896825	57.14583333
-5.9625	57.14623016
-5.954166667	57.14985632
-5.945833333	57.15162037
-5.94125	57.15416667
-5.9375	57.15651042
-5.929166667	57.15940476
-5.924242424	57.1625
-5.929166667	57.1702381
-5.93	57.17083333
-5.9375	57.17172619
-5.944318182	57.17083333
-5.945833333	57.17016667
-5.954166667	57.16630435
-5.9625	57.16404762
-5.970833333	57.16266835
-5.979166667	57.16258503
-5.9875	57.16344086
-5.995833333	57.16814516
-5.998085586	57.17083333
-5.999038462	57.17916667
-6.002442529	57.1875
-6.004166667	57.19204545
-6.006150794	57.19583333
-6.0125	57.20189394
-6.020833333	57.20138889
-6.021362434	57.19583333
-6.022368421	57.1875
-6.027696078	57.17916667
-6.029166667	57.1783046
-6.0375	57.17550813
-6.044871795	57.17083333
-6.045833333	57.16974638
-6.049101307	57.1625
-6.053914141	57.15416667
-6.054166667	57.15384615
-6.060887097	57.14583333
-6.0625	57.14451754
-6.068560606	57.1375
-6.070833333	57.13537234
-6.077947154	57.12916667
-6.079166667	57.12818627
-6.0875	57.12676282
-6.095833333	57.12849099
-6.09775641	57.12916667
-6.104166667	57.13101852
-6.1125	57.13596491
-6.113796296	57.1375
-6.112719298	57.14583333
-6.1125	57.14659091
-6.11156367	57.15416667
-6.110087719	57.1625
-6.109722222	57.17083333
-6.1125	57.17760417
-6.113636364	57.17916667
-6.120833333	57.18670635
-6.129166667	57.18068182
-6.1375	57.18205556
-6.145833333	57.18516667
-6.150154321	57.1875
-6.154166667	57.19001938
-6.1609375	57.1875
-6.16148374	57.17916667
-6.1625	57.17743056
-6.170416667	57.17083333
-6.170833333	57.17057292
-6.17890625	57.1625
-6.178541667	57.15416667
-6.179166667	57.15364583
-6.1875	57.14964689
-6.195258621	57.14583333
-6.195833333	57.14545455
-6.20297619	57.1375
-6.204166667	57.13623188
-6.212093496	57.12916667
-6.2125	57.12891791
-6.220833333	57.12735507
-6.229166667	57.12698087
-6.2375	57.12849099
-6.238461538	57.12916667
-6.2625	57.04027778
-6.259429825	57.0375
-6.254166667	57.03308824
-6.249933862	57.02916667
-6.245833333	57.02156863
-6.245052083	57.02083333
-6.245833333	57.01936275
-6.253611111	57.0125
-6.245833333	57.01070513
-6.2375	57.00563725
-6.236479592	57.00416667
-6.2375	57.00300388
-6.242554645	56.99583333
-6.245694444	56.9875
-6.2455033	56.97916667
-6.245689655	56.97083333
-6.245833333	56.97067152
-6.254166667	56.96616915
-6.258849206	56.9625
-6.2625	56.95846491
-6.267735043	56.95416667
-6.270833333	56.95142045
-6.279166667	56.9485119
-6.279166667	56.9485119
-6.28504902	56.94583333
-6.2875	56.94351852
-6.294	56.9375
-6.295833333	56.93589181
-6.304166667	56.9328125
-6.3125	56.93161765
-6.320833333	56.93194444
-6.329166667	56.93344595
-6.333928571	56.9375
-6.3375	56.94071429
-6.345833333	56.94412879
-6.354166667	56.9452381
-6.354722222	56.94583333
-6.3625	56.94740991
-6.370833333	56.95202991
-6.372916667	56.95416667
-6.375797872	56.9625
-6.379166667	56.97003968
-6.3875	56.97053571
-6.387808642	56.97083333
-6.395833333	56.97251292
-6.404166667	56.97608025
-6.40787037	56.97916667
-6.4125	56.98088843
-6.420833333	56.98530702
-6.42724359	56.9875
-6.429166667	56.98771552
-6.4375	56.99152299
-6.4425	56.99583333
-6.445833333	56.99708647
-6.454166667	56.68888889
-6.453214286	56.6875
-6.45326087	56.67916667
-6.453349673	56.67083333
-6.454166667	56.66990741
-6.460702614	56.6625
-6.4625	56.66135417
-6.468888889	56.65416667
-6.470833333	56.65239899
-6.47797619	56.64583333
-6.479166667	56.64444444
-6.486388889	56.6375
-6.4875	56.63637387
-6.494084362	56.62916667
-6.495747423	56.62083333
-6.495833333	56.62075472
-6.504166667	56.61965339
-6.5125	56.61998945
-6.520717593	56.6125
-6.520833333	56.61241409
-6.529166667	56.61144636
-6.537083333	56.60416667
-6.5375	56.60390827
-6.545767196	56.59583333
-6.545833333	56.59578283
-6.554166667	56.59544444
-6.5625	56.59545739
-6.57057888	56.5875
-6.570833333	56.58730952
-6.579166667	56.58744589
-6.5875	56.58728355
-6.595833333	56.5869709
-6.604096639	56.57916667
-6.604166667	56.5790942
-6.6125	56.57853261
-6.620833333	56.57903646
-6.629166667	56.57892857
-6.629166667	56.57892857
-6.637261905	56.57083333
-6.6375	56.57055556
-6.638194444	56.57083333
-6.645833333	56.57738095
-6.648958333	56.57916667
-6.654166667	56.58333333
-6.6625	56.58333333
-6.670833333	56.58125
-6.673611111	56.57916667
-6.678472222	56.57083333
-6.679166667	56.57013889
-6.686217949	56.5625
-6.6875	56.56130952
-6.695833333	56.56083333
-6.726515152	56.5375
-6.727564103	56.52916667
-6.729166667	56.52772989
-6.7375	56.528125
-6.745833333	56.52669753
-6.754166667	56.52727273
-6.7625	56.52708333
-6.770833333	56.52694444
-6.779166667	56.5275
-6.7875	56.52638889
-6.795833333	56.52537879
-6.804166667	56.52416667
-6.808333333	56.52083333
-6.809375	56.5125
-6.804166667	56.50787037
-6.801785714	56.50416667
-6.804166667	56.50160256
-6.809166667	56.49583333
-6.8125	56.49270833
-6.820833333	56.49305556
-6.829166667	56.49393939
-6.8375	56.49398148
-6.845833333	56.49427083
-6.854166667	56.49464286
-6.8625	56.49416667
-6.870833333	56.49285714
-6.876602564	56.4875
-6.879166667	56.48527778
-6.886217949	56.47916667
-6.8875	56.47765152
-6.894318182	56.47083333
-6.892592593	56.4625
-6.892210145	56.45416667
-6.89365942	56.44583333
-6.895833333	56.44356061
-6.904166667	56.44058642
-6.9125	56.43854167
-6.920833333	56.43814103
-6.920833333	56.43814103
-6.929166667	56.43881579
-6.9375	56.44507576
-6.938194444	56.44583333
-6.943560606	56.45416667
-6.945833333	56.45916667
-6.954166667	56.45916667
-6.9625	56.45492424
-6.963055556	56.45416667
-6.970833333	56.4495
-6.979166667	56.4487069
-6.984821429	56.45416667
-6.983134921	56.4625
-6.979166667	56.46891026
-6.976388889	56.47083333
-6.979166667	56.47708333
-6.979761905	56.47916667
-6.979807692	56.4875
-6.981439394	56.49583333
-6.9875	56.50324074
-6.995833333	56.50340909
-6.996759259	56.50416667
-6.995833333	56.50535714
-6.9875	56.50625
-6.9825	56.5125
-6.979166667	56.51435185
-6.971875	56.52083333
-6.970833333	56.52135417
-6.9625	56.52348485
-6.954166667	56.52426471
-6.948958333	56.52916667
-6.945833333	56.53154762
-6.9375	56.5325
-6.929166667	56.52972222
-6.920833333	56.5296875
-6.9125	56.53055556
-6.910416667	56.52916667
-6.904166667	56.52234848
-6.895833333	56.5225
-6.8875	56.52194444
-6.885416667	56.52083333
-6.879166667	56.51628788
-6.870833333	56.515
-6.865	56.52083333
-6.8625	56.52291667
-6.856730769	56.52916667
-6.854166667	56.53075397
-6.845833333	56.53112745
-6.838095238	56.5375
-6.8375	56.5379902
-6.829166667	56.53981481
-6.820833333	56.54074074
-6.8125	56.54242424
-6.804166667	56.54186508
-6.795833333	56.53819444
-6.7875	56.53888889
-6.779166667	56.53901515
-6.770833333	56.5405303
-6.763541667	56.54583333
-6.7625	56.54652778
-6.755448718	56.55416667
-6.754166667	56.55514706
-6.752884615	56.55416667
-6.745833333	56.54877451
-6.741287879	56.54583333
-6.7375	56.54262821
-6.729166667	56.54057018
-6.726515152	56.5375
-6.695833333	56.56083333
-6.697916667	56.5625
-6.703125	56.57083333
-6.704166667	56.57202381
-6.706798246	56.57916667
-6.704166667	56.58134058
-6.695833333	56.58278986
-6.690674603	56.5875
-6.6875	56.59039855
-6.680555556	56.59583333
-6.679166667	56.59708333
-6.675595238	56.59583333
-6.670833333	56.5925
-6.6625	56.59444444
-6.662009804	56.59583333
-6.655357143	56.60416667
-6.654166667	56.60504386
-6.645833333	56.60595238
-6.64125	56.6125
-6.6375	56.61607143
-6.63125	56.62083333
-6.629166667	56.62234848
-6.620833333	56.62416667
-6.617261905	56.62916667
-6.613949275	56.6375
-6.6125	56.63878205
-6.604166667	56.64196429
-6.598148148	56.64583333
-6.595833333	56.64727011
-6.5875	56.64861111
-6.579166667	56.65032051
-6.571474359	56.65416667
-6.570833333	56.65456349
-6.5625	56.65833333
-6.554807692	56.6625
-6.554166667	56.66286232
-6.545833333	56.66541667
-6.5390625	56.67083333
-6.5375	56.67175926
-6.5295	56.67916667
-6.529166667	56.67936508
-6.520833333	56.67945402
-6.5125	56.68040123
-6.504166667	56.68229167
-6.496813725	56.6875
-6.495833333	56.68805556
-6.4875	56.68935185
-6.479166667	56.69016667
-6.470833333	56.69191176
-6.4625	56.69113248
-6.454166667	56.68888889
-6.445833333	56.99708647
-6.454166667	56.99810606
-6.459457672	57.00416667
-6.45625	57.0125
-6.454166667	57.01334877
-6.445833333	57.01486486
-6.438347458	57.02083333
-6.4375	57.0215796
-6.429166667	57.0277968
-6.421166667	57.02916667
-6.420833333	57.02931034
-6.4125	57.03341503
-6.407418699	57.0375
-6.404166667	57.04011438
-6.397222222	57.04583333
-6.395833333	57.04678962
-6.3875	57.05052083
-6.379166667	57.05235849
-6.373529412	57.05416667
-6.370833333	57.0562037
-6.3625	57.05570175
-6.354166667	57.05447531
-6.345833333	57.05575397
-6.337738095	57.0625
-6.3375	57.06270325
-6.329166667	57.06291667
-6.328739316	57.0625
-6.320833333	57.05821759
-6.3125	57.0566092
-6.309205426	57.05416667
-6.304166667	57.05167625
-6.295833333	57.04992424
-6.2875	57.04642857
-6.28671875	57.04583333
-6.279166667	57.04326241
-6.270833333	57.04305556
-6.2625	57.04027778
-6.238461538	57.12916667
-6.245833333	57.13449074
-6.250992063	57.1375
-6.254166667	57.1405303
-6.257012195	57.14583333
-6.254427083	57.15416667
-6.254166667	57.15439189
-6.245833333	57.15705128
-6.2375	57.15966667
-6.229166667	57.16033951
-6.221388889	57.1625
-6.229166667	57.16652299
-6.2375	57.16604167
-6.245833333	57.16498538
-6.254166667	57.1655303
-6.2625	57.1650641
-6.270833333	57.16472222
-6.278571429	57.1625
-6.279166667	57.16202381
-6.2875	57.16142473
-6.295833333	57.16108974
-6.304166667	57.16139807
-6.3125	57.16191077
-6.320833333	57.16214158
-6.321574074	57.1625
-6.320833333	57.16337719
-6.315166667	57.17083333
-6.3125	57.17291667
-6.304166667	57.17638889
-6.300530303	57.17916667
-6.295833333	57.18333333
-6.28968254	57.1875
-6.2875	57.19027778
-6.284722222	57.19583333
-6.2875	57.20174731
-6.295833333	57.201
-6.301704545	57.19583333
-6.304166667	57.19402778
-6.3125	57.18954403
-6.318872549	57.1875
-6.320833333	57.1864071
-6.329166667	57.18231132
-6.3375	57.18059524
-6.345833333	57.18142231
-6.354166667	57.18401741
-6.358333333	57.1875
-6.3625	57.1900641
-6.370833333	57.19511905
-6.371568627	57.19583333
-6.379166667	57.20121528
-6.382386364	57.20416667
-6.3875	57.21142473
-6.388452381	57.2125
-6.38875	57.22083333
-6.395833333	57.22849099
-6.404166667	57.22845238
-6.404973118	57.22916667
-6.4125	57.23134735
-6.420833333	57.23441358
-6.424166667	57.2375
-6.429166667	57.24318182
-6.432083333	57.24583333
-6.4375	57.2500817
-6.441666667	57.25416667
-6.445833333	57.25535038
-6.454166667	57.26114865
-6.455681818	57.2625
-6.460819328	57.27083333
-6.4625	57.27728495
-6.46438172	57.27916667
-6.470833333	57.28294025
-6.479166667	57.28541667
-6.481418919	57.2875
-6.485104167	57.29583333
-6.48560231	57.30416667
-6.484343434	57.3125
-6.479166667	57.3175995
-6.470833333	57.31952614
-6.464166667	57.32083333
-6.4625	57.32198276
-6.454166667	57.32580409
-6.445833333	57.32517361
-6.437847222	57.32916667
-6.4375	57.32958333
-6.43204023	57.3375
-6.4375	57.34409722
-6.445833333	57.34472222
-6.453571429	57.3375
-6.454166667	57.33683333
-6.4625	57.33611111
-6.470833333	57.33684211
-6.471590909	57.3375
-6.470833333	57.33819444
-6.462745098	57.34583333
-6.4625	57.34632353
-6.458333333	57.35416667
-6.4625	57.35929487
-6.470833333	57.36150794
-6.472569444	57.3625
-6.479166667	57.36815476
-6.482166667	57.37083333
-6.4875	57.37867647
-6.487797619	57.37916667
-6.495833333	57.38692529
-6.504166667	57.38324074
-6.510080645	57.37916667
-6.5125	57.37708333
-6.52	57.37083333
-6.520301418	57.3625
-6.520833333	57.36190476
-6.529166667	57.36079932
-6.530738994	57.3625
-6.529166667	57.36495098
-6.521759259	57.37083333
-6.52232906	57.37916667
-6.522738095	57.3875
-6.521666667	57.39583333
-6.529166667	57.40208333
-6.536666667	57.39583333
-6.5375	57.39521605
-6.545512821	57.3875
-6.545833333	57.38722222
-6.554166667	57.38439922
-6.5625	57.3870098
-6.565166667	57.37916667
-6.5625	57.3725
-6.561599099	57.37083333
-6.559308511	57.3625
-6.560833333	57.35416667
-6.561280488	57.34583333
-6.561203704	57.3375
-6.5625	57.33607724
-6.570833333	57.33208333
-6.57887931	57.32916667
-6.579166667	57.32893519
-6.579761905	57.32916667
-6.5875	57.33044118
-6.595833333	57.33267544
-6.60122549	57.3375
-6.604166667	57.33848039
-6.6125	57.33908228
-6.620833333	57.34429825
-6.624722222	57.34583333
-6.629166667	57.3465
-6.6375	57.34819182
-6.645833333	57.3484375
-6.654166667	57.35320513
-6.6625	57.35327381
-6.670833333	57.35305556
-6.672420635	57.35416667
-6.679166667	57.35613426
-6.6875	57.35953704
-6.691540404	57.3625
-6.695833333	57.36452381
-6.704166667	57.36496914
-6.7125	57.36446629
-6.720833333	57.36805556
-6.725883838	57.37083333
-6.729166667	57.37335271
-6.733883648	57.37916667
-6.7375	57.38626543
-6.738480392	57.3875
-6.7375	57.39416667
-6.737212644	57.39583333
-6.7375	57.39613095
-6.741313559	57.40416667
-6.743981481	57.4125
-6.745833333	57.41382114
-6.754166667	57.4172619
-6.7625	57.41964286
-6.764484127	57.42083333
-6.770833333	57.42309322
-6.779166667	57.42222222
-6.785416667	57.42083333
-6.7875	57.42024854
-6.788005051	57.42083333
-6.788906926	57.42916667
-6.78927305	57.4375
-6.7875	57.4389881
-6.781647583	57.44583333
-6.7875	57.45390351
-6.787763158	57.45416667
-6.7875	57.45438988
-6.779166667	57.45831465
-6.77112069	57.4625
-6.770833333	57.46273641
-6.7625	57.46256266
-6.762339744	57.4625
-6.754166667	57.45856481
-6.746147799	57.4625
-6.748690476	57.47083333
-6.750776144	57.47916667
-6.751576577	57.4875
-6.751324885	57.49583333
-6.746462264	57.50416667
-6.745833333	57.50465328
-6.7375	57.50808824
-6.73085443	57.5125
-6.729166667	57.51391093
-6.720833333	57.51509382
-6.7125	57.51432073
-6.710416667	57.5125
-6.704166667	57.50593434
-6.70239899	57.50416667
-6.695833333	57.49633534
-6.695337302	57.49583333
-6.6875	57.4885989
-6.686413043	57.4875
-6.679166667	57.48089934
-6.67717803	57.47916667
-6.670833333	57.47243976
-6.669031532	57.47083333
-6.6625	57.46277778
-6.654166667	57.46259363
-6.654032258	57.4625
-6.650620567	57.45416667
-6.645833333	57.44983974
-6.6375	57.44603175
-6.629166667	57.44607143
-6.620833333	57.44619565
-6.612862319	57.45416667
-6.620833333	57.46095679
-6.621719858	57.4625
-6.621990741	57.47083333
-6.629166667	57.47890625
-6.629282407	57.47916667
-6.629783951	57.4875
-6.6375	57.49551282
-6.637708333	57.49583333
-6.63776455	57.50416667
-6.645833333	57.51198718
-6.646309524	57.5125
-6.654166667	57.52070896
-6.65425	57.52083333
-6.654166667	57.52094298
-6.645833333	57.52147436
-6.637670068	57.52916667
-6.6375	57.52933673
-6.637336601	57.52916667
-6.63735119	57.52083333
-6.6375	57.52057292
-6.644880952	57.5125
-6.6375	57.50467172
-6.629166667	57.50535714
-6.620833333	57.50512821
-6.6125	57.50986842
-6.604807692	57.5125
-6.604166667	57.51278249
-6.595833333	57.5129065
-6.595238095	57.5125
-6.5875	57.50825163
-6.583712121	57.50416667
-6.579166667	57.50138889
-6.570833333	57.49815891
-6.566527778	57.50416667
-6.570833333	57.51114865
-6.579166667	57.51223118
-6.579475309	57.5125
-6.5875	57.51972222
-6.588275194	57.52083333
-6.595833333	57.52720588
-6.597685185	57.52916667
-6.604166667	57.53423913
-6.6125	57.53627049
-6.620833333	57.53736111
-6.621064815	57.5375
-6.629166667	57.54252874
-6.6375	57.54534314
-6.645833333	57.54569672
-6.654166667	57.54522358
-6.654769076	57.54583333
-6.654298942	57.55416667
-6.654166667	57.55428571
-6.645833333	57.55522727
-6.641949838	57.5625
-6.641493056	57.57083333
-6.639688552	57.57916667
-6.638235294	57.5875
-6.638020833	57.59583333
-6.63810241	57.60416667
-6.6375	57.60469298
-6.629166667	57.60606436
-6.645833333	57.85375413
-6.654166667	57.85256734
-6.6625	57.85216346
-6.670833333	57.8530914
-6.679166667	57.85371377
-6.6875	57.85353175
-6.695833333	57.85407609
-6.704166667	57.85407303
-6.704318182	57.85416667
-6.7125	57.86192529
-6.720833333	57.86237745
-6.72099359	57.8625
-6.720996732	57.87083333
-6.720833333	57.87104167
-6.7125	57.87110215
-6.705147059	57.87916667
-6.7125	57.88233122
-6.720833333	57.88317901
-6.729166667	57.88291199
-6.7375	57.88271605
-6.743308081	57.87916667
-6.7375	57.87118056
-6.737336601	57.87083333
-6.7375	57.87068713
-6.745833333	57.87016129
-6.746701389	57.87083333
-6.754166667	57.87829861
-6.755053191	57.87916667
-6.755952381	57.8875
-6.7625	57.89197154
-6.770833333	57.89375
-6.779166667	57.89507576
-6.786979167	57.8875
-6.786962366	57.87916667
-6.779166667	57.87297009
-6.777029915	57.87083333
-6.770833333	57.86534091
-6.768560606	57.8625
-6.7625	57.85492424
-6.761759259	57.85416667
-6.754166667	57.84622093
-6.745833333	57.84622396
-6.745343137	57.84583333
-6.7375	57.8379902
-6.737162162	57.8375
-6.736805556	57.82916667
-6.7375	57.82833333
-6.745220588	57.82083333
-6.745833333	57.82040378
-6.754166667	57.82052469
-6.7625	57.82035714
-6.763377193	57.82083333
-6.770833333	57.82628205
-6.779166667	57.82596154
-6.786785714	57.82083333
-6.786228814	57.8125
-6.787147887	57.80416667
-6.7875	57.80390071
-6.795833333	57.8036036
-6.797376543	57.80416667
-6.804166667	57.81008065
-6.811805556	57.80416667
-6.8125	57.80378788
-6.820833333	57.80347222
-6.821843434	57.80416667
-6.829166667	57.81171875
-6.8375	57.81166667
-6.844758065	57.80416667
-6.845833333	57.80362903
-6.846982759	57.80416667
-6.854166667	57.81029412
-6.858901515	57.80416667
-6.861057692	57.79583333
-6.862028302	57.7875
-6.8625	57.78697917
-6.864583333	57.7875
-6.870833333	57.7921875
-6.878333333	57.7875
-6.870833333	57.78
-6.870652174	57.77916667
-6.870833333	57.7789966
-6.878525641	57.77083333
-6.879166667	57.77038288
-6.8875	57.7704096
-6.895833333	57.77064394
-6.903146259	57.7625
-6.904166667	57.76163793
-6.9125	57.7595339
-6.920833333	57.75833333
-6.928846154	57.75416667
-6.929166667	57.75394144
-6.937061404	57.74583333
-6.9375	57.74542683
-6.944886364	57.7375
-6.945833333	57.73682796
-6.954166667	57.73608491
-6.9625	57.73617424
-6.9625	57.73617424
-6.969202899	57.72916667
-6.970833333	57.728125
-6.972537879	57.72916667
-6.979166667	57.73594961
-6.98219697	57.7375
-6.9875	57.73926768
-6.995833333	57.74429825
-6.998263889	57.74583333
-7.004166667	57.7495614
-7.0125	57.75347222
-7.013293651	57.75416667
-7.020833333	57.76105072
-7.022587719	57.7625
-7.029166667	57.76793478
-7.0375	57.76646825
-7.041865079	57.77083333
-7.045833333	57.77302632
-7.054166667	57.77543103
-7.058035714	57.77916667
-7.0625	57.7810049
-7.070833333	57.78472222
-7.075	57.7875
-7.079166667	57.79464286
-7.079761905	57.79583333
-7.154166667	57.7425
-7.146666667	57.7375
-7.145833333	57.73666667
-7.139583333	57.72916667
-7.145833333	57.72166667
-7.1475	57.72083333
-7.154166667	57.71527778
-7.1625	57.71369048
-7.163888889	57.7125
-7.170833333	57.70555556
-7.172916667	57.70416667
-7.170833333	57.7
-7.169166667	57.69583333
-7.170833333	57.69375
-7.175	57.69583333
-7.179166667	57.69791667
-7.181944444	57.69583333
-7.179166667	57.69375
-7.175	57.6875
-7.170833333	57.68392857
-7.1625	57.68083333
-7.158333333	57.67916667
-7.154761905	57.67083333
-7.158333333	57.6625
-7.154166667	57.65833333
-7.145833333	57.65833333
-7.141666667	57.6625
-7.1375	57.66666667
-7.129166667	57.66458333
-7.120833333	57.66342593
-7.1125	57.66762821
-7.10787037	57.67083333
-7.104166667	57.67453704
-7.099404762	57.67083333
-7.095833333	57.66969697
-7.0875	57.66770833
-7.08287037	57.6625
-7.0875	57.65833333
-7.093452381	57.65416667
-7.0875	57.65297619
-7.079166667	57.65236486
-7.070833333	57.6515
-7.0625	57.64734848
-7.061775362	57.64583333
-7.061979167	57.6375
-7.0625	57.63687107
-7.070666667	57.62916667
-7.070833333	57.6290404
-7.079166667	57.62443694
-7.085368217	57.62083333
-7.0875	57.61875
-7.093229167	57.6125
-7.095833333	57.60984043
-7.104166667	57.60758547
-7.1125	57.60984848
-7.120833333	57.6109127
-7.129166667	57.61141304
-7.1375	57.61215278
-7.138257576	57.6125
-7.145833333	57.61944444
-7.148214286	57.62083333
-7.154166667	57.62678571
-7.161111111	57.62083333
-7.154166667	57.61488095
-7.152777778	57.6125
-7.15372807	57.60416667
-7.153571429	57.59583333
-7.145833333	57.59337121
-7.1375	57.59457885
-7.129166667	57.59495614
-7.1225	57.59583333
-7.120833333	57.59671053
-7.1125	57.59758772
-7.104166667	57.59675926
-7.103819444	57.59583333
-7.102777778	57.5875
-7.104166667	57.58546296
-7.108811475	57.57916667
-7.111217949	57.57083333
-7.1125	57.56906028
-7.120208333	57.5625
-7.120833333	57.5620283
-7.129166667	57.56041667
-7.13561828	57.55416667
-7.135833333	57.54583333
-7.1359375	57.5375
-7.136805556	57.52916667
-7.1375	57.52815657
-7.144607843	57.52083333
-7.145445736	57.5125
-7.145265152	57.50416667
-7.145652174	57.49583333
-7.145833333	57.49563492
-7.154166667	57.49404762
-7.160488506	57.4875
-7.161890244	57.47916667
-7.1625	57.47838542
-7.170295699	57.47083333
-7.170833333	57.47038288
-7.179166667	57.46701389
-7.1875	57.46793478
-7.191008772	57.47083333
-7.195833333	57.47788462
-7.204166667	57.47769608
-7.2125	57.47395833
-7.219642857	57.47083333
-7.2125	57.46527778
-7.211309524	57.4625
-7.2125	57.46111111
-7.2203125	57.45416667
-7.22037037	57.44583333
-7.2125	57.43796296
-7.212061404	57.4375
-7.204166667	57.43
-7.203549383	57.42916667
-7.203333333	57.42083333
-7.195833333	57.41333333
-7.195343137	57.4125
-7.192592593	57.40416667
-7.1875	57.39619565
-7.187342767	57.39583333
-7.1875	57.39566993
-7.195833333	57.39325397
-7.203156566	57.3875
-7.204166667	57.38670635
-7.2125	57.38671875
-7.220833333	57.38583333
-7.229166667	57.38616667
-7.230615942	57.3875
-7.23125	57.39583333
-7.2375	57.40208333
-7.243452381	57.39583333
-7.245833333	57.39431818
-7.254166667	57.39444444
-7.2625	57.39519231
-7.263224638	57.39583333
-7.270833333	57.40231481
-7.279166667	57.4027381
-7.2875	57.40388889
-7.295833333	57.40381944
-7.304166667	57.40285088
-7.3125	57.40104167
-7.320075758	57.39583333
-7.3125	57.38988095
-7.304166667	57.38881579
-7.30297619	57.3875
-7.295833333	57.38173077
-7.2875	57.38072917
-7.279166667	57.38093434
-7.270833333	57.38009259
-7.270052083	57.37916667
-7.270138889	57.37083333
-7.2625	57.3635
-7.261458333	57.3625
-7.254166667	57.35666667
-7.245833333	57.35535714
-7.244230769	57.35416667
-7.2375	57.34621212
-7.229166667	57.34734848
-7.220833333	57.34713542
-7.2125	57.34652778
-7.211931818	57.34583333
-7.2125	57.34505208
-7.220833333	57.34338235
-7.22797619	57.3375
-7.220833333	57.32980769
-7.220588235	57.32916667
-7.2205	57.32083333
-7.218849206	57.3125
-7.2125	57.30857843
